Frame,EAR_Avg,Classification
80,0.3230754192348723,0
81,0.31098691843969484,0
82,0.3400384849230424,0
83,0.36197846837730596,0
84,0.3334649904031384,0
85,0.330727859301193,0
86,0.3504489229619526,0
87,0.3300681508272194,0
88,0.3261197360767527,0
89,0.3035697170796956,0
90,0.35619959482050445,0
91,0.32550159331373296,0
92,0.3567495010290349,0
93,0.3268619527739238,0
94,0.3307423189301384,0
95,0.3307423189301384,0
96,0.3307423189301384,0
97,0.29703576146589095,0
98,0.29348126714029316,0
99,0.30351215846526103,0
100,0.3164531324824678,0
101,0.3058034861765817,0
102,0.32265464546819667,0
103,0.2997775761601086,0
104,0.3214050329771512,0
105,0.3271196203879865,0
106,0.3172053246787287,0
107,0.3047296221277418,0
108,0.3300681508272194,0
109,0.3072993086274055,0
110,0.32299832345459145,0
111,0.3035711856602128,0
112,0.3090281054569854,0
113,0.3373607394607958,0
114,0.3300681508272194,0
115,0.3300681508272194,0
116,0.3476499699479561,0
117,0.3196624896854864,0
118,0.2466951640540921,0
119,0.34003630361258064,0
120,0.2707569412799705,0
121,0.28136659262594976,0
122,0.251176670253739,0
123,0.24619581941231303,0
124,0.29703576146589095,0
125,0.27194394848962555,0
126,0.2691401252047537,0
127,0.2907394355553781,0
128,0.28674034134742343,0
129,0.3132088280365162,0
130,0.2925119613713105,0
131,0.2870676086805297,0
132,0.28667787510128484,0
133,0.3028011918584709,0
134,0.2953780801955386,0
135,0.29637709647253385,0
136,0.28559504071368513,0
137,0.2993785787868305,0
138,0.27609990808001605,0
139,0.2956661255561086,0
140,0.29361010975735174,0
141,0.2999460278365981,0
142,0.2881571709610162,0
143,0.30585316125329365,0
144,0.30170260266865523,0
145,0.32982926490981324,0
146,0.327494555165889,0
147,0.31752640238052776,0
148,0.3090281054569854,0
149,0.30638627324116563,0
150,0.2698485400115501,0
151,0.30797973336968465,0
152,0.3004614131744302,0
153,0.3031616076771966,0
154,0.3052599432618205,0
155,0.3261341957056981,0
156,0.31753255802739433,0
157,0.29556029633126,0
158,0.3255693966284072,0
159,0.3274688718402432,0
160,0.3530769409193264,0
161,0.30491808666513176,0
162,0.29460642764885403,0
163,0.28969702552258875,0
164,0.2871473051598218,0
165,0.3246527967414006,0
166,0.29325160930117616,0
167,0.31694226104180756,0
168,0.2863591938737334,0
169,0.33614444308603475,0
170,0.2958497930201659,0
171,0.2767011795125085,0
172,0.27944227321610804,0
173,0.27478055383998923,0
174,0.27108795958298704,0
175,0.27169405723868506,0
176,0.27055695481834646,0
177,0.3155454481732244,0
178,0.3109623406472201,0
179,0.29139691205540535,0
180,0.28138495768408284,0
181,0.2767825714425066,0
182,0.28738868638232884,0
183,0.30901273634619875,0
184,0.2846561170223074,0
185,0.2814902223631526,0
186,0.30582981503790285,0
187,0.2858847097829724,0
188,0.26120266968241673,0
189,0.327021102135429,0
190,0.2473744042891387,0
191,0.3471514557847704,0
192,0.2848457901620537,0
193,0.2752503255544714,0
194,0.24063519408943168,0
195,0.21956178609837057,0
196,0.22534744740810453,0
197,0.2353953199747607,0
198,0.27460331498790913,0
199,0.2545279353215303,0
200,0.23044162079859684,0
201,0.22111139246508826,0
202,0.1947628264797856,0
203,0.2115700788823751,0
204,0.23063915746821834,0
205,0.2700449576119501,0
206,0.25073722398774334,0
207,0.2366916066197337,0
208,0.23590202172181507,0
209,0.23644867557980892,0
210,0.216246016831204,0
211,0.23174248270405595,0
212,0.2925138767338607,0
213,0.25533898265075855,0
214,0.23991134949442428,0
215,0.244509467560879,0
216,0.30656438813645037,0
217,0.27565330852105663,0
218,0.24123476313087383,0
219,0.25034180152146635,0
220,0.24533300993374843,0
221,0.23009250361022449,0
222,0.23593616393021505,0
223,0.21984927468858034,0
224,0.28202831025483965,0
225,0.2445080203868327,0
226,0.25032121788044975,0
227,0.26070537677310457,0
228,0.23548948952545884,0
229,0.25073722398774334,0
230,0.24123476313087383,0
231,0.26606829532573584,0
232,0.2611139888655685,0
233,0.24088564594250145,0
234,0.2567079266121806,0
235,0.2708638886430622,0
236,0.26628411084053305,0
237,0.24539430214863298,0
238,0.24952753711829886,0
239,0.23923566684866998,0
240,0.22065117491499586,0
241,0.2201749407113521,0
242,0.204985861581773,0
243,0.20125396748078256,0
244,0.2090014068614912,0
245,0.23025455570353376,0
246,0.2398710656593221,0
247,0.24006065639558571,0
248,0.30232896186294667,0
249,0.2899362808558513,0
250,0.27055695481834646,0
251,0.31025392584042377,0
252,0.2668401701014512,0
253,0.2661317552946548,0
254,0.3141885707316724,0
255,0.28764074688292846,0
256,0.2804382847830029,0
257,0.2514986357768493,0
258,0.2614322766654299,0
259,0.28202831025483965,0
260,0.30102733845405877,0
261,0.28030212329648313,0
262,0.29325160930117616,0
263,0.2614359560474563,0
264,0.23958804358968136,0
265,0.24117390201406766,0
266,0.24951395805816762,0
267,0.23009250361022449,0
268,0.23203271322490865,0
269,0.22036291884342968,0
270,0.23091749315714022,0
271,0.22164057884413663,0
272,0.23642082014283355,0
273,0.23958478403704236,0
274,0.2110858757004274,0
275,0.2322891365620498,0
276,0.2307744952725806,0
277,0.23491719972794817,0
278,0.26933374384198916,0
279,0.26070537677310457,0
280,0.24006065639558571,0
281,0.2602295044145613,0
282,0.2700421586487855,0
283,0.2753680893720439,0
284,0.24568031474352814,0
285,0.24618846230703767,0
286,0.2453708298653973,0
287,0.2557121515642578,0
288,0.26933654280515373,0
289,0.26527262353933917,0
290,0.2779244454420842,0
291,0.25669745904785324,0
292,0.24955619637504262,0
293,0.2309174931571402,0
294,0.24006065639558571,0
295,0.2605888020329852,0
296,0.2404097735839581,0
297,0.27055695481834646,0
298,0.24583603229877643,0
299,0.26141379157990097,0
300,0.2005910276549322,0
301,0.2462160321429097,0
302,0.21052861214496477,0
303,0.2703823437393552,0
304,0.26511751116420657,0
305,0.2569544498478094,0
306,0.19656304728095042,0
307,0.21114323967972698,0
308,0.21956178609837057,0
309,0.24521006739454015,0
310,0.25602868637713394,0
311,0.25466169601954053,0
312,0.23409164984550718,0
313,0.22055119002751133,0
314,0.1995609760655611,0
315,0.24117587646335414,0
316,0.2599969619663082,0
317,0.226102552712991,0
318,0.22155050180921604,0
319,0.24206794671744958,0
320,0.22952993888373183,0
321,0.24063519408943168,0
322,0.2450451849602606,0
323,0.2619731206208842,0
324,0.2708638886430622,0
325,0.284332347132214,0
326,0.31028130259606307,0
327,0.3208426733728975,0
328,0.28863989900483916,0
329,0.25495325713607375,0
330,0.2250755193908484,0
331,0.2597946346255417,0
332,0.2601905806035436,0
333,0.24579119106316438,0
334,0.2601933795667082,0
335,0.23091749315714022,0
336,0.2591719724193925,0
337,0.24920381963403124,0
338,0.2850379629758458,0
339,0.24418605320494494,0
340,0.2510863411761157,0
341,0.24945840674310765,0
342,0.2593683900197925,0
343,0.26862812799835734,0
344,0.28703829092001065,0
345,0.3128430032178382,0
346,0.3004884429509977,0
347,0.29611772812540427,0
348,0.2904054403293851,0
349,0.2502224278181824,0
350,0.24040651403131913,0
351,0.27055695481834646,0
352,0.2510441578124591,0
353,0.2357838215636251,0
354,0.2503175384984233,0
355,0.24533300993374843,0
356,0.23958804358968136,0
357,0.2600740058634242,0
358,0.2510863411761157,0
359,0.23551067557106134,0
360,0.2710075247844589,0
361,0.276826297056043,0
362,0.25034180152146635,0
363,0.26661647440517167,0
364,0.25647531793662703,0
365,0.24485858474925137,0
366,0.25553260128799393,0
367,0.2275395617482466,0
368,0.23989970568945823,0
369,0.2352049420598087,0
370,0.29014341860074033,0
371,0.2763422734200769,0
372,0.24654167704804641,0
373,0.2651675223463563,0
374,0.25433248121693136,0
375,0.260895735857701,0
376,0.21988140674903267,0
377,0.24111492883811547,0
378,0.2517371829754744,0
379,0.237494842773825,0
380,0.2561756918159194,0
381,0.2594077744202845,0
382,0.2594077744202845,0
383,0.25425075618862064,0
384,0.276361723327853,0
385,0.23876305404276563,0
386,0.234643803769487,0
387,0.23009250361022449,0
388,0.22669395847685359,0
389,0.24117587646335414,0
390,0.20971971008145063,0
391,0.23174248270405595,0
392,0.2569379399248741,0
393,0.26070537677310457,0
394,0.2598803872261889,0
395,0.21776529155990626,0
396,0.18822306263298655,0
397,0.2178618378200715,0
398,0.20082959567349862,0
399,0.20502701672463297,0
400,0.21154622208051846,0
401,0.2450451849602606,0
402,0.2659113867104358,0
403,0.2450451849602606,0
404,0.24457257215435624,0
405,0.2159869202996257,0
406,0.23676115347713075,0
407,0.25105103231187226,0
408,0.23146414701513407,0
409,0.22559520082492682,0
410,0.21082160526071653,0
411,0.21990411504661472,0
412,0.22081361484793444,0
413,0.22542716718939942,0
414,0.2777875371935743,0
415,0.2503175384984233,0
416,0.22972637433136855,0
417,0.2799681280704901,0
418,0.26494742316837994,0
419,0.2758790438819757,0
420,0.2591719724193925,0
421,0.31561325148789865,0
422,0.2891038075311156,0
423,0.3305049182834974,0
424,0.3262438100109041,0
425,0.2709589564479044,0
426,0.29573658065171415,0
427,0.26692742708105144,0
428,0.30132987853855797,0
429,0.3199831927083788,0
430,0.281128400782267,0
431,0.29744148673205584,0
432,0.32251246131639905,0
433,0.33299238441507484,0
434,0.3103417459001076,0
435,0.24034891246715193,0
436,0.2661497294638854,0
437,0.24951395805816762,0
438,0.2611139888655685,0
439,0.24457257215435624,0
440,0.29545243495730533,0
441,0.2929813914298474,0
442,0.3059062213345788,0
443,0.2775444451039224,0
444,0.2953780801955386,0
445,0.25577498713035046,0
446,0.286481311386793,0
447,0.2703101137092653,0
448,0.28374116482870854,0
449,0.23876305404276563,0
450,0.2792625122268584,0
451,0.2808624937311129,0
452,0.3083544844616467,0
453,0.2801506880229044,0
454,0.25108308162347676,0
455,0.25033894760508335,0
456,0.2517867409901282,0
457,0.2086415900119995,0
458,0.20891377066962902,0
459,0.22926751406330875,0
460,0.24088564594250145,0
461,0.23994408165546638,0
462,0.2387557545795024,0
463,0.21953792929651395,0
464,0.24575596520313356,0
465,0.2310795452504495,0
466,0.2515622135346591,0
467,0.2562508594888938,0
468,0.28052510760370775,0
469,0.265199644791579,0
470,0.2658759371531527,0
471,0.25002880918094694,0
472,0.2489781040499146,0
473,0.24579119106316438,0
474,0.2602295044145613,0
475,0.28202831025483965,0
476,0.24562126600531464,0
477,0.27516339000727674,0
478,0.2891038075311156,0
479,0.30110758107910307,0
480,0.25967375535079995,0
481,0.3155929795916073,0
482,0.271494673847286,0
483,0.32361814213535883,0
484,0.3003981709072211,0
485,0.2759270524655055,0
486,0.24592438090843505,0
487,0.2852177239650955,0
488,0.2505054498878231,0
489,0.2702197767065426,0
490,0.29320440123166885,0
491,0.2606982234801408,0
492,0.2662726607724001,0
493,0.2694498579926341,0
494,0.2804382847830029,0
495,0.2661024375341357,0
496,0.25507248618289735,0
497,0.2701582727994305,0
498,0.2868605434979329,0
499,0.2703101137092653,0
500,0.2968619963685105,0
501,0.3011065857140175,0
502,0.3002857730550625,0
503,0.24150190846778333,0
504,0.24904093961600723,0
505,0.2845130619096984,0
506,0.21531749221894547,0
507,0.2508547030718512,0
508,0.2147281944078206,0
509,0.24619581941231303,0
510,0.23628102083744568,0
511,0.2201243508248632,0
512,0.21726275282890156,0
513,0.2313678013220157,0
514,0.2515622135346591,0
515,0.2404097735839581,0
516,0.2679469990309421,0
517,0.2597551619548276,0
518,0.25167878827477846,0
519,0.24037276926900858,0
520,0.250943733436385,0
521,0.2561294603008937,0
522,0.2388708975380167,0
523,0.26190552017755536,0
524,0.23616890284254144,0
525,0.2691401252047537,0
526,0.26434018391949854,0
527,0.24616413889051392,0
528,0.24616413889051392,0
529,0.2759955252120927,0
530,0.23710601038436144,0
531,0.2602160779028879,0
532,0.24590431671557628,0
533,0.23507703217489934,0
534,0.22600667737109903,0
535,0.2653216359043469,0
536,0.2792625122268584,0
537,0.25021916826554336,0
538,0.29023988050909366,0
539,0.2373705260690112,0
540,0.24873120682812688,0
541,0.25744177715787464,0
542,0.25073722398774334,0
543,0.2619731206208842,0
544,0.2263368513372453,0
545,0.2709575092738581,0
546,0.23009250361022449,0
547,0.29321857054843226,0
548,0.2513324138840253,0
549,0.234643803769487,0
550,0.2561294603008937,0
551,0.2521593778802275,0
552,0.2601873210509046,0
553,0.23492836919033586,0
554,0.2851312046727182,0
555,0.26999997528512887,0
556,0.246729306262492,0
557,0.25073722398774334,0
558,0.2601873210509046,0
559,0.23013140641743013,0
560,0.2353816070320067,0
561,0.24533300993374843,0
562,0.2708638886430622,0
563,0.21670227768827066,0
564,0.24033258324433077,0
565,0.2502224278181824,0
566,0.31213770360234677,0
567,0.2598405388988715,0
568,0.194374151085286,0
569,0.24034536026301698,0
570,0.20474493127429086,0
571,0.23563070359214305,0
572,0.27565330852105663,0
573,0.28117285788155044,0
574,0.2642765930124108,0
575,0.2766686571525688,0
576,0.2565808843077339,0
577,0.26089899541034,0
578,0.27981669279691135,0
579,0.25472336899452497,0
580,0.24478886964010083,0
581,0.2569544498478094,0
582,0.2501485227423717,0
583,0.25564135833336354,0
584,0.25056828545391574,0
585,0.27070839009192527,0
586,0.2517138348271669,0
587,0.23026209173075013,0
588,0.26011618922708085,0
589,0.24613259888268757,0
590,0.25425075618862064,0
591,0.24040651403131913,0
592,0.2517138348271669,0
593,0.251176670253739,0
594,0.2645348909720237,0
595,0.23993830069075212,0
596,0.24241960616321223,0
597,0.26518012534177515,0
598,0.25483185794807356,0
599,0.25231828473492734,0
600,0.24132285114073393,0
601,0.2517611942615006,0
602,0.2503175384984233,0
603,0.26503497694677913,0
604,0.2467453631345652,0
605,0.2445080203868327,0
606,0.29635472341473396,0
607,0.2415019084677833,0
608,0.2508547030718512,0
609,0.25032121788044975,0
610,0.24567886756948182,0
611,0.26546624217657455,0
612,0.23548948952545884,0
613,0.2503175384984233,0
614,0.27055695481834646,0
615,0.23606407381512437,0
616,0.2309174931571402,0
617,0.27622354174533315,0
618,0.2458813588755381,0
619,0.246729306262492,0
620,0.2350428899664994,0
621,0.24567886756948182,0
622,0.2608585320112523,0
623,0.2561636025092936,0
624,0.24047401809013372,0
625,0.2752503255544714,0
626,0.303226556487595,0
627,0.3462708264356352,0
628,0.28138495768408284,0
629,0.2799681280704901,0
630,0.24647671837860388,0
631,0.28136659262594976,0
632,0.3011065857140175,0
633,0.2898540587224967,0
634,0.25482698544436216,0
635,0.27570378004874296,0
636,0.2613883394794049,0
637,0.24562126600531464,0
638,0.2662249261335984,0
639,0.2716513046551486,0
640,0.2915090857639845,0
641,0.3169331843890546,0
642,0.29496247473376636,0
643,0.3052987026162004,0
644,0.27079217289983293,0
645,0.25553260128799393,0
646,0.2515622135346591,0
647,0.26025485711025287,0
648,0.3004614131744302,0
649,0.2958497930201659,0
650,0.28194193721730043,0
651,0.2850379629758458,0
652,0.306937654848054,0
653,0.25520695638285723,0
654,0.30389934024451204,0
655,0.27185012124683117,0
656,0.2811760173503184,0
657,0.319594253130997,0
658,0.28194193721730043,0
659,0.3003735931147463,0
660,0.3189688814867073,0
661,0.3195750166048744,0
662,0.3406419644873792,0
663,0.3003735931147463,0
664,0.2997529983676338,0
665,0.29966517830795,0
666,0.296918623645688,0
667,0.2746990945913025,0
668,0.2899024943816885,0
669,0.31958947623381984,0
670,0.31158293539433257,0
671,0.3477035433037625,0
672,0.28336007440393945,0
673,0.2553917277335782,0
674,0.26625538895997186,0
675,0.3135157869747553,0
676,0.2857043172544779,0
677,0.2593683900197925,0
678,0.2720903591720586,0
679,0.301754250821732,0
680,0.27622354174533315,0
681,0.2755195246456226,0
682,0.2710872692491455,0
683,0.275963041308937,0
684,0.32914343684385694,0
685,0.28054729902281406,0
686,0.26139201886143126,0
687,0.27481390880199086,0
688,0.280435125314235,0
689,0.24123476313087383,0
690,0.25037466681668036,0
691,0.25021916826554336,0
692,0.30464180049880074,0
693,0.33074231893013833,0
694,0.29139691205540535,0
695,0.2737811793573764,0
696,0.27693195655212943,0
697,0.2722324064146015,0
698,0.23923566684866998,0
699,0.1362298355617711,1
700,0.09464165081875908,1
701,0.1,1
702,0.18482688447878115,0
703,0.24920381963403124,0
704,0.24418605320494494,0
705,0.23994408165546638,0
706,0.2553011627191097,0
707,0.2824916922083188,0
708,0.2828439731231308,0
709,0.25926114943414025,0
710,0.25967375535079995,0
711,0.2295524891529619,0
712,0.2767341145363475,0
713,0.2694764980418325,0
714,0.28202831025483965,0
715,0.2605328871061156,0
716,0.21902227499371701,0
717,0.271494673847286,0
718,0.2833508239636344,0
719,0.29966517830795003,0
720,0.2808624937311129,0
721,0.2921346446227208,0
722,0.28744875615421983,0
723,0.23499678205131438,0
724,0.24999557131653555,0
725,0.28388043053536577,0
726,0.26931986723396995,0
727,0.2611139888655685,0
728,0.25979831400756814,0
729,0.2605026934769665,0
730,0.24648407548387924,0
731,0.24999557131653555,0
732,0.2866379444801003,0
733,0.2598803872261889,0
734,0.3135157869747553,0
735,0.2806805980020711,0
736,0.25501333774562185,0
737,0.2701221479515774,0
738,0.3103099373599574,0
739,0.33010971653817317,0
740,0.35116220479173255,0
741,0.3494374350066358,0
742,0.3329158977967416,0
743,0.29463015348059834,0
744,0.3406419644873792,0
745,0.3400213697402667,0
746,0.3141325564370472,0
747,0.32403220199428806,0
748,0.3265271993913316,0
749,0.30582981503790285,0
750,0.319594253130997,0
751,0.30963333109331126,0
752,0.3010820079215427,0
753,0.33299238441507484,0
754,0.2945881111633953,0
755,0.2701842306882492,0
756,0.2799737259968193,0
757,0.2895714028215024,0
758,0.33936431682012347,0
759,0.30656157606009005,0
760,0.27171763504196134,0
761,0.2851831762894589,0
762,0.28941042600146927,0
763,0.299999173533943,0
764,0.2854152797244355,0
765,0.2775167376936088,0
766,0.29051783818154375,0
767,0.2959962229585584,0
768,0.2598803872261889,0
769,0.29814922834220686,0
770,0.28139354382227755,0
771,0.2598803872261889,0
772,0.321225867473369,0
773,0.3018484731151865,0
774,0.28667787510128484,0
775,0.27067352955846585,0
776,0.3000230303357997,0
777,0.24589962320586417,0
778,0.2551860351530366,0
779,0.27119957931976135,0
780,0.29115374477657685,0
781,0.2614396337707052,0
782,0.28138495768408284,0
783,0.2545667381866624,0
784,0.2945975572315681,0
785,0.26648294114086934,0
786,0.24920381963403124,0
787,0.26533826361169816,0
788,0.2912016751958653,0
789,0.2813685079884999,0
790,0.33414232052048554,0
791,0.28101672796785626,0
792,0.28969702552258875,0
793,0.290493260389069,0
794,0.2751356751317176,0
795,0.26611170497088393,0
796,0.3103297382552549,0
797,0.2980375036866936,0
798,0.28067934184045107,0
799,0.2942611155170832,0
800,0.28670910822435414,0
801,0.29522702239596654,0
802,0.29618089107837253,0
803,0.28540242841862107,0
804,0.26052920772408916,0
805,0.28031111212422444,0
806,0.3467160754357328,0
807,0.346385549112178,0
808,0.3405883911315728,0
809,0.35264773168570673,0
810,0.3125455648306118,0
811,0.320222078625785,0
812,0.26566073076602975,0
813,0.29126529040976024,0
814,0.286040007931177,0
815,0.3054380369345382,0
816,0.3004614131744302,0
817,0.25073722398774334,0
818,0.2980375036866936,0
819,0.2646298488049018,0
820,0.28406559589027347,0
821,0.2904054403293851,0
822,0.27429510058216405,0
823,0.28043526823152576,0
824,0.2851519064104177,0
825,0.24171063548941718,0
826,0.2354875712983563,0
827,0.23418996894553618,0
828,0.25451803801680994,0
829,0.24151975964980105,0
830,0.28052510760370775,0
831,0.26553364001757196,0
832,0.23789945992345088,0
833,0.2404097735839581,0
834,0.27855689638322656,0
835,0.23491719972794817,0
836,0.24153929423419868,0
837,0.24424964411203268,0
838,0.2357423129128097,0
839,0.24088564594250145,0
840,0.2602133468243578,0
841,0.2792625122268584,0
842,0.2647285096092591,0
843,0.2739272462800907,0
844,0.2560027164048049,0
845,0.2711946201879679,0
846,0.28030212329648313,0
847,0.294638432265673,0
848,0.2905206371447083,0
849,0.2911138551361815,0
850,0.30912758618245006,0
851,0.30040096987038567,0
852,0.29487925828010303,0
853,0.2846382748634928,0
854,0.3190082658871993,0
855,0.3301217241830259,0
856,0.33684211320413776,0
857,0.2973924702175693,0
858,0.2888196599940888,0
859,0.3067989563713654,0
860,0.28981222233791193,0
861,0.2996925550635893,0
862,0.32318524507331614,0
863,0.28031111212422444,0
864,0.2951968460524673,0
865,0.27209206021902177,0
866,0.27981669279691135,0
867,0.2705569548183465,0
868,0.2605888020329852,0
869,0.2411719275647812,0
870,0.2407690712023821,0
871,0.2466951640540921,0
872,0.23533945699532244,0
873,0.23593616393021505,0
874,0.24088564594250145,0
875,0.2928931088450006,0
876,0.25955920969386326,0
877,0.2723538056026017,0
878,0.27551512693853675,0
879,0.23858869366927213,0
880,0.32748009553694357,0
881,0.23492836919033586,0
882,0.3109623406472201,0
883,0.2990719603164768,0
884,0.264882025520943,0
885,0.3121994929439772,0
886,0.2884856647680958,0
887,0.2708638886430622,0
888,0.29051783818154375,0
889,0.33136291367725085,0
890,0.3052852959918697,0
891,0.30040096987038567,0
892,0.26082195151322396,0
893,0.30720785413284835,0
894,0.27011934898841283,0
895,0.26539402272733936,0
896,0.28952977025159127,0
897,0.27981669279691135,0
898,0.28202831025483965,0
899,0.2973924702175693,0
900,0.2502224278181824,0
901,0.2503175384984233,0
902,0.25102350561002307,0
903,0.27250675702843785,0
904,0.2911138551361815,0
905,0.3372289620748482,0
906,0.3172053246787287,0
907,0.320222078625785,0
908,0.3295696366640337,0
909,0.3109623406472201,0
910,0.30064511035367736,0
911,0.2900392078267775,0
912,0.30963333109331126,0
913,0.3097091435081424,0
914,0.31531836966021554,0
915,0.2746695201629674,0
916,0.2853466896702892,0
917,0.2928723771900363,0
918,0.3052987026162004,0
919,0.320222078625785,0
920,0.2763941614756302,0
921,0.3052852959918697,0
922,0.31158293539433257,0
923,0.33052861112685517,0
924,0.31069077100457587,0
925,0.2815520899926903,0
926,0.2701582727994305,0
927,0.28178390433444633,0
928,0.31933689346989413,0
929,0.3131449041601891,0
930,0.296684055410773,0
931,0.28507007969952947,0
932,0.29122625298834004,0
933,0.29966914857240723,0
934,0.27015547383626587,0
935,0.3176131859069937,0
936,0.3235863467395352,0
937,0.3301217241830259,0
938,0.35005802975374833,0
939,0.330053691198274,0
940,0.32739830072667164,0
941,0.3307423189301384,0
942,0.3175667957302768,0
943,0.3691206404581706,0
944,0.3492784220063097,0
945,0.3590853804808831,0
946,0.3202076189968396,0
947,0.3208426733728975,0
948,0.30170260266865523,0
949,0.3208282137439521,0
950,0.3406419644873792,0
951,0.34931780640680177,0
952,0.2799681280704901,0
953,0.29139691205540535,0
954,0.32620199902037245,0
955,0.29126529040976024,0
956,0.28138495768408284,0
957,0.27108795958298704,0
958,0.3060586432255892,0
959,0.2708572340605627,0
960,0.30041746507983896,0
961,0.298461557153614,0
962,0.31025392584042377,0
963,0.2792625122268584,0
964,0.30963333109331126,0
965,0.3005105687593797,0
966,0.3042451510645322,0
967,0.29597564060397663,0
968,0.3141009059977348,0
969,0.2742243005860162,0
970,0.3400898769683871,0
971,0.23501169893981294,0
972,0.2799737259968193,0
973,0.2597970776333347,0
974,0.28651342811047675,0
975,0.3189688814867073,0
976,0.3212273527441342,0
977,0.29980495291574794,0
978,0.3097481809295626,0
979,0.2799737259968193,0
980,0.3005250283883251,0
981,0.2594817052072729,0
982,0.29122625298834004,0
983,0.2908535288582428,0
984,0.3399142230286539,0
985,0.2973924702175693,0
986,0.29915943339708884,0
987,0.2973924702175693,0
988,0.2929813914298474,0
989,0.29122625298834004,0
990,0.3091155785375974,0
991,0.3236735087293815,0
992,0.3329359510652522,0
993,0.3491566120960139,0
994,0.34003630361258064,0
995,0.3712137158353884,0
996,0.2905206371447083,0
997,0.2864388903530254,0
998,0.24010561213903975,0
999,0.2863591938737334,0
1000,0.3066522081961342,0
1001,0.28980942337474735,0
1002,0.3096462482200052,0
1003,0.3393496536214405,0
1004,0.32148258095157345,0
1005,0.3003981709072211,0
1006,0.275963041308937,0
1007,0.2670803785068876,0
1008,0.31958947623381984,0
1009,0.35805854495983425,0
1010,0.30973372130061716,0
1011,0.3046906094198794,0
1012,0.3334039044469049,0
1013,0.3407104717154996,0
1014,0.3307423189301384,0
1015,0.3535251658279549,0
1016,0.3335151151244044,0
1017,0.349989522525628,0
1018,0.33174759304848755,0
1019,0.31290526747309166,0
1020,0.2713819443652622,0
1021,0.31087452058753623,0
1022,0.320222078625785,0
1023,0.3165590466059704,0
1024,0.33610234849105936,0
1025,0.3262156747011655,0
1026,0.2870676086805297,0
1027,0.31291357433140976,0
1028,0.31087452058753623,0
1029,0.2883620885064706,0
1030,0.27959650745285136,0
1031,0.279108277990115,0
1032,0.28855242592422714,0
1033,0.29215965607038297,0
1034,0.28545823556171734,0
1035,0.29224365886253195,0
1036,0.34378381814110914,0
1037,0.2855921435458988,0
1038,0.26494742316837994,0
1039,0.2754889686467856,0
1040,0.2955848741237348,0
1041,0.2802584531921016,0
1042,0.26037625629825306,0
1043,0.24587017450717633,0
1044,0.2513900154481925,0
1045,0.26037625629825306,0
1046,0.2554258699419781,0
1047,0.28175395964100336,0
1048,0.2564498841315733,0
1049,0.25102350561002307,0
1050,0.27067352955846585,0
1051,0.2753621755127006,0
1052,0.2759198733709777,0
1053,0.27718671287476876,0
1054,0.26141379157990097,0
1055,0.2968619963685105,0
1056,0.2518691473593748,0
1057,0.26574059279041085,0
1058,0.3255693966284072,0
1059,0.3245020155876518,0
1060,0.3464823295593308,0
1061,0.2569544498478094,0
1062,0.28052510760370775,0
1063,0.2960143868451608,0
1064,0.28907643077547623,0
1065,0.281722343811488,0
1066,0.2904035741499461,0
1067,0.3070806557420993,0
1068,0.3011065857140175,0
1069,0.3103297382552549,0
1070,0.2866379444801003,0
1071,0.26466536348813513,0
1072,0.339970248368553,0
